"GEOID","GeoName","County","AH002_2018","AH003_2018","AH004_2018","AH005_2018","AH006_2018","AH007_2018","AH008_2018","AH009_2018","AH010_2018","BD009_2018","BD010_2018","BD011_2018","BD012_2018","BD013_2018","BD014_2018","BD016_2018","BD017_2018","BD018_2018","BD019_2018","BD020_2018","BD021_2018","FO001_2013","FO001_2014","FO001_2015","FO001_2016","FO001_2017","FO001_2018","HH002_2018","HH003_2018","HH004_2018","HH005_2018","HT003_2018","HT006_2018","HT004_2018","HT007_2018","HT005_2018","HT008_2018","HC001_2018","HC002_2018","HC003_2018","HC004_2018","HC005_2018","HC006_2018","HC007_2018","HC008_2018","HC009_2018","HC010_2018","HC011_2018","HC012_2018","HC013_2018","HC014_2018","HC015_2018","HC016_2018","HC017_2018","HC018_2018","HC019_2018","HC020_2018","HV018_2013","HV018_2018","HV019_2013","HV019_2018","HV020_2013","HV020_2018","HV018_2000","HV019_2000","HV020_2000","RE001_2018","RE002_2018","RE003_2018","RE004_2018","RE005_2018","RH001_2018","RH002_2018","RH003_2018","UN002_2018","UN003_2018","UN004_2018","UN005_2018","PH001_2018","PH001_change","PH002_2018","PH002_change","PH003_2018","PH003_change","PH004_2018","PH004_change","PH005_2018","PH005_change","PH006_2018","PH006_change","RH004_2018","RH005_2018","RH006_2018","RH007_2018","RH008_2013","RH008_2018","RH009_2013","RH009_2018","RH010_2013","RH010_2018","FS001_2019","FS002_2019","FS003_2019","FS004_2019","FS005_2019","FS006_2019","FS007_2019","SS001_2019","SS002_2019","SS003_2019","SS004_2019","SS005_2019","GS001_2018","GS002_2018","GS004_2018","GS005_2018","LABEL","HP002","HP003","HP004","HP005","GMAP"
"3610132","Brookville","Nassau",9,66,98,150,32,109,233,40,129,0,21,0,53,272,429,0,10,15,0,10,19,7786,10899,11766,8916,3510,3579,0,22.6,51.1,26.3,37,4.3,775,89.5,54,6.2,0,0,0,0,5,0,6,0,33,0,0,23,51,0,0,25,0,60,499,117,1078800,1253100,1078800,1813600,1078800,2000001,1278800,1458200,1458200,69.3,4.6,11.1,12.1,0,250001,250001,3071,850,16,98.1,1.9,3564,72,829,37,2.97,-0.36,88.4,-5.2,3.15,-0.3,9.4,5.6,NA,NA,942,NA,1866,NA,2116,2167,2159,2472,0,0,0,0,0,0,0,0,0,0,0,0,93.5,6.5,70.2,0,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","5, 8, 2, 1, 0, 4, 3, 5, 7, 6, 4, 1, 0","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","1d96630.55813381348!2d-73.6475010852438!3d40.81247719954887!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x89c286a1258b6859%3A0x9771bbf691df28da!2sBrookville%2C%20NY!5e0!3m2!1sen!2sus!4v1599082733048!5m2!1sen!2sus"
"36103","Suffolk County","Suffolk",7572,44994,50710,59878,105581,117491,106512,28649,53775,957,10395,49744,166596,123221,39984,5377,31008,29027,20981,7933,2758,13375,16905,16633,16441,12711,9783,0.8,24.2,46.7,28.3,87181,15.2,390897,68,97084,16.9,2447,29113,13896,6131,5791,10031,7924,3454,18000,1229,3505,41556,31863,11446,19637,30538,25294,24457,185682,30569,323600,301000,413600,386800,546600,532900,211100,270100,379100,68.1,7.3,3.8,18.9,0.1,50203,96675,1698,484606,85271,84.3,14.8,1487901,-7902,487981,-9366,2.99,0.04,73.2,-2.1,3.51,0.1,22.2,1.8,1226,1420,1781,2045,1101,1151,1460,1547,1891,1926,40,9646,0,2574,0,1102,13370,2692,1713,2614,0,7019,80.1,19.9,71,60,NA,NA,NA,NA,NA,NA
"3610304000","Babylon (town)","Suffolk",693,3265,2914,4560,8856,16274,22405,5398,6437,217,1860,6483,20564,14628,6079,735,5925,4389,3307,989,522,13375,16905,16633,16441,12711,9783,0.7,25.4,48.4,25.5,5104,7.2,49831,70.4,15867,22.4,221,4934,2178,1191,1169,1532,1392,489,2937,215,355,5734,4217,1281,2395,4379,3145,3750,22447,3706,317300,292500,379700,350000,451800,411500,206900,244400,288400,56.2,16.2,3.4,21.7,0.1,51771,89736,1626,56089,14322,79.2,20.2,211562,-2243,65698,-4332,3.19,0.17,73.2,-1.3,3.74,0.21,22,0.7,1159,1423,1731,1882,1119,1154,1404,1469,1842,1865,0,1703,0,3,0,19,1726,365,517,50,0,932,75.8,24.2,76.7,59.7,"2014, 2015, 2016, 2017, 2018, 2019","41, 40, 40, 33, 31, 49","0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0","0, 5, 5, 34, 124, 17","1d193706.90295414862!2d-73.49111372186576!3d40.65919630857458!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x89e9d3a9e8135efd%3A0x1d865ce6a42c9fee!2sBabylon%2C%20NY!5e0!3m2!1sen!2sus!4v1599082395481!5m2!1sen!2sus"
"3610310000","Brookhaven","Suffolk",2588,17559,18582,21402,45510,30381,21232,7055,11463,316,3924,18502,55010,38957,9765,2179,10892,10326,7460,2599,672,13375,16905,16633,16441,12711,9783,1.1,26.1,45.6,27.2,15170,8.6,126474,72,34128,19.4,773,10528,4831,2125,1967,3927,2814,1239,6290,252,1330,13832,10557,3944,6569,10437,8697,8758,58265,8831,280500,261800,366000,338800,465600,427800,188300,232000,297200,72.5,5.5,4.5,15.6,0.2,49959,92569,1736,146692,28699,83.5,16.3,484671,-2197,160602,-1491,2.93,0.02,72,-3.1,3.49,0.11,23.1,2.9,1180,1405,1864,2133,1156,1176,1500,1574,1920,1941,0,3535,0,969,0,488,4995,1116,388,974,0,2478,78.7,21.3,71.3,61,"2014, 2015, 2016, 2017, 2018, 2019","238, 245, 124, 29, 10, 6","0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0","6, 5, 0, 0, 0, 0","1d48338.98051806791!2d-72.94520823255331!3d40.77991865087897!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x89e84fc1e0a0e505%3A0x1dc13895c87f96be!2sBrookhaven%2C%20NY%2011719!5e0!3m2!1sen!2sus!4v1599082715999!5m2!1sen!2sus"
"3610322194","East Hampton (town)","Suffolk",356,2256,3279,4920,4133,2221,1743,491,2636,19,124,1111,3643,2047,619,36,304,416,520,95,72,13375,16905,16633,16441,12711,9783,0.6,19.1,42.3,38,13029,59.1,7563,34.3,1443,6.5,36,573,236,83,17,164,93,56,159,3,105,845,676,100,531,270,665,278,3731,532,626800,606500,892000,850000,1078800,1205400,311500,427700,656800,74.6,2.5,2,19.8,0.2,45114,97351,1867,20002,1630,90.7,7.4,21903,308,9006,-115,2.41,0.06,65.9,2.9,2.93,-0.03,27.6,-1.8,NA,666,2066,2153,890,979,1563,1713,2145,2103,0,208,0,40,0,40,288,114,40,40,0,194,84,16,57,74.7,"2014, 2015, 2016, 2017, 2018, 2019","111, 130, 115, 123, 111, 83","0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0","1d385179.3795156743!2d-72.31701553273771!3d41.04245117514701!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x89e8ac050e748bb7%3A0x2b735400fe1e4f51!2sEast%20Hampton%2C%20NY!5e0!3m2!1sen!2sus!4v1599083027241!5m2!1sen!2sus"
"3610337000","Huntington (town)","Suffolk",989,4081,3688,4195,8320,19259,20849,4705,9048,121,755,5300,22278,21741,8569,359,2824,2705,2529,955,218,13375,16905,16633,16441,12711,9783,0.4,20.8,49.5,29.4,6780,9,58764,78.2,9590,12.8,337,2461,1225,415,418,882,843,370,1956,348,251,5290,4567,1503,2302,3864,2608,3390,30584,6113,423000,410300,545600,541800,784600,732200,301000,405200,572200,76,3.8,5.7,12.8,0,53784,117992,1818,66687,8323,88.8,11,202673,-774,68354,-542,2.93,0.02,76.5,-0.9,3.35,0.01,19.6,0.5,1485,1373,1848,2283,1083,1159,1516,1665,2039,2168,0,734,0,447,0,207,1386,0,236,444,0,680,86,14,70.5,55.5,"2014, 2015, 2016, 2017, 2018, 2019","69, 68, 62, 77, 58, 46","0, 2, 0, 0, 0, 0","0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0","1d96528.81922877136!2d-73.47976408357239!3d40.882284055218506!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x89e8262a13617667%3A0xb204082f43b17fe1!2sHuntington%2C%20NY!5e0!3m2!1sen!2sus!4v1599083571193!5m2!1sen!2sus"
"3610338000","Islip (town)","Suffolk",750,5066,8533,8941,19683,26230,23374,5713,10202,148,1895,8624,35077,22710,8094,1170,7264,6743,4290,1807,804,13375,16905,16633,16441,12711,9783,0.7,26.8,47.8,24.7,9866,9.1,76548,70.6,22078,20.3,629,6601,3143,1231,1354,2542,1937,859,3950,194,399,7960,5689,2195,3853,6691,5423,4809,36488,5477,308100,283500,388600,356800,489700,449000,202400,247500,321800,55,9.2,2.6,31.3,0.1,51547,94325,1675,87198,20226,80.4,18.6,332862,-3054,98626,-4510,3.34,0.12,75.9,-1.1,3.81,0.16,19.7,0.8,1157,1494,1746,1882,1072,1159,1459,1553,1837,1888,0,2201,0,302,0,260,2765,476,35,295,0,806,77.6,22.4,71.2,59.7,"2014, 2015, 2016, 2017, 2018, 2019","43, 57, 61, 78, 61, 61","0, 0, 0, 6, 4, 2","0, 0, 0, 16, 44, 4","0, 16, 30, 72, 20, 0",NA
"3610361984","Riverhead (town)","Suffolk",473,3287,2936,1984,1906,1808,2094,638,1586,25,274,3036,4430,2138,491,164,682,1071,512,358,142,13375,16905,16633,16441,12711,9783,0.2,20.2,40.7,38.9,3389,20.3,10394,62.2,2929,17.5,175,872,518,297,343,67,114,167,406,41,217,1782,1240,473,870,718,1116,364,3572,622,281700,234500,390500,358200,503900,481800,188100,242100,339200,73.4,10.4,1.6,13.8,0,41758,72134,1421,12760,2122,76.4,12.7,33625,112,13323,471,2.47,-0.09,64.7,-5.1,3.06,0.02,29.9,4,1078,1046,1610,1434,586,907,1197,1230,1543,1683,0,420,0,288,0,0,708,582,199,288,0,1069,78,22,79.1,58.2,"2014, 2015, 2016, 2017, 2018, 2019","44, 51, 22, 41, 45, 30","0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0","1d96434.02447008804!2d-72.74068503201464!3d40.947237970861806!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x89e85ed0f0668cff%3A0x159d8aa2bb09cabc!2sRiverhead%2C%20NY%2011901!5e0!3m2!1sen!2sus!4v1599089071318!5m2!1sen!2sus"
"3610366839","Shelter Island","Suffolk",51,467,379,503,442,248,389,112,677,0,0,84,546,363,43,0,0,78,10,81,0,13375,16905,16633,16441,12711,9783,0,15.8,39.5,44.7,2063,63.1,1036,31.7,169,5.2,0,32,10,10,0,0,0,0,46,0,51,109,97,13,50,14,47,120,548,42,576700,662500,773200,844200,1078800,1011100,298800,416900,597700,89.9,0,0.8,6.2,0,78812,108125,2022,3161,83,96.7,2.6,2744,267,1205,209,2.25,-0.22,68.2,-12.4,2.65,-0.11,29.2,12.1,NA,NA,NA,NA,679,1172,1137,1607,1650,1804,0,2,0,0,0,0,2,0,0,0,0,0,86,14,55,47.7,"2014, 2015, 2016, 2017, 2018, 2019","12, 15, 12, 15, 9, 16","0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0","1d96276.07214934379!2d-72.38304157941826!3d41.05527974725053!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x89e8a261fc456173%3A0x7158272f76e4910!2sShelter%20Island%2C%20NY!5e0!3m2!1sen!2sus!4v1599089361887!5m2!1sen!2sus"
"3610368000","Smithtown (town)","Suffolk",397,2132,3270,4287,7199,14156,7591,1519,2065,33,847,2378,13921,14485,4019,344,1801,1006,876,243,161,13375,16905,16633,16441,12711,9783,0.2,20.6,48.1,31.1,2502,5.9,35683,83.7,4431,10.4,201,1122,622,275,177,397,349,73,953,124,293,3063,2296,1091,1245,2396,1628,1733,19474,3657,416000,403800,502200,475900,664400,632100,296300,362200,451900,87.1,1.2,4.5,5.9,0,49571,123217,1734,38485,4085,90.3,9.5,117031,-1026,40114,962,2.87,-0.09,76.8,-3.2,3.33,-0.04,20.3,3,1404,1438,1864,2239,1046,1155,1412,1570,1876,2032,0,87,0,371,0,56,517,0,298,412,0,710,89,11,66.3,56.8,"2014, 2015, 2016, 2017, 2018, 2019","40, 34, 43, 39, 35, 37","0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0","0, 0, 0, 6, 0, 0","1d96558.26161488907!2d-73.2845801840561!3d40.862092646972485!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x89e83a4302f92fc3%3A0x1c89c04bdb222bde!2sSmithtown%2C%20NY!5e0!3m2!1sen!2sus!4v1599089399095!5m2!1sen!2sus"
"3610368473","Southampton (town)","Suffolk",1096,4896,5195,6925,7294,5409,5180,2115,5716,65,424,3012,7275,4225,1702,377,998,1497,1070,693,153,13375,16905,16633,16441,12711,9783,1.3,20.8,43.1,34.8,22335,51,16703,38.1,4788,10.9,30,1428,834,356,181,461,275,201,1064,40,253,2028,1672,588,1144,1231,1100,723,7614,1149,402600,413300,635900,653800,1022700,984300,236500,357800,581200,71,5.2,2.3,19.8,0.1,49505,89199,1792,38832,4167,88.6,9.4,57975,795,21491,-37,2.55,0.07,65,-2.1,3.09,0.12,28.9,2.1,1431,1558,1709,2127,1098,1223,1501,1615,1971,1968,0,306,0,74,0,0,380,29,0,111,0,140,77.7,22.3,69.8,62.5,"2014, 2015, 2016, 2017, 2018, 2019","274, 245, 202, 206, 224, 155","0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0","1d386123.2276909225!2d-72.74923795182119!3d40.88092116562492!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x89e85eee0ca835fd%3A0xc32a295ca670bcbd!2sSouthampton%2C%20NY!5e0!3m2!1sen!2sus!4v1599089471320!5m2!1sen!2sus"
"3610369463","Southold","Suffolk",162,1947,1906,2129,2169,1472,1642,899,3921,13,275,1179,3751,1888,600,13,313,788,389,110,14,13375,16905,16633,16441,12711,9783,1.7,16.2,39.4,42.8,6914,42.6,7706,47.4,1627,10,45,543,293,145,165,56,107,0,239,12,223,862,798,258,657,536,853,532,2923,440,422000,422800,531300,565200,758200,747100,247000,318500,431900,87.2,2.2,0.6,9,0,42822,80715,1408,14510,1611,89.3,9.9,22147,112,9333,91,2.33,-0.02,67.2,-1.3,2.82,0.02,28.8,2.6,NA,1269,1454,1367,973,1065,1334,1291,1795,1599,0,257,0,2,0,0,259,10,0,0,0,10,82.6,17.4,71.1,58.2,"2014, 2015, 2016, 2017, 2018, 2019","52, 49, 58, 38, 85, 60","0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 50","1d769471.0408678104!2d-72.8124684107327!3d41.11823250228359!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x89e8a12427bd81f1%3A0x4c353b888f55a95b!2sSouthold%2C%20NY!5e0!3m2!1sen!2sus!4v1599089546256!5m2!1sen!2sus"
"3613233","Cedarhurst","Nassau",8,87,45,126,170,89,447,198,816,0,41,185,446,239,259,24,278,175,170,14,57,7786,10899,11766,8916,3510,3579,7.7,35.3,23.8,33.2,98,4.9,1170,58.9,718,36.2,0,109,18,18,15,195,59,139,154,14,16,104,60,25,24,26,80,75,535,237,387400,371500,571900,516400,752600,725400,328500,425800,561400,77.6,1.5,1.5,19,0,85530,99873,1859,1045,941,52.7,47.4,6661,63,1888,-245,3.53,0.44,77.3,2.5,3.95,0.19,18.1,-6.2,NA,1716,1640,2198,1309,1346,1488,1744,1710,2355,0,13,0,1,0,0,14,0,0,0,0,0,62,38,73.2,67.5,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","6, 0, 0, 1, 0, 10, 2, 3, 3, 6, 2, 3, 3","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","1d24225.57312084586!2d-73.74472902616141!3d40.62554519998489!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x89c265c6db371785%3A0x610b63b744c45ee1!2sCedarhurst%2C%20NY!5e0!3m2!1sen!2sus!4v1599082749512!5m2!1sen!2sus"
"3613376","Centereach","Suffolk",24,945,481,621,2617,2927,2089,287,254,11,53,527,3771,2871,796,200,412,301,478,225,37,13375,16905,16633,16441,12711,9783,1,27,45.2,26.8,563,5.5,8029,78.4,1653,16.1,0,586,319,81,93,67,89,110,355,0,81,588,612,303,359,637,595,508,4087,604,310900,286600,370700,341500,426600,393500,198000,232000,279700,75.1,2.9,5.1,14.8,0,47688,105442,1885,9306,939,90.8,9.3,32028,-710,9682,-331,3.29,0.04,79.7,-2.1,3.7,0.16,17.5,4.2,NA,1756,1919,1815,1496,1146,2159,1758,2159,2320,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,82.9,17.1,63.9,57.8,NA,NA,NA,NA,NA,"1d48274.48839429746!2d-73.1156437320336!3d40.868461011763436!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x89e847634742ac1b%3A0x522af6f8fa7c05b1!2sCentereach%2C%20NY!5e0!3m2!1sen!2sus!4v1599082766440!5m2!1sen!2sus"
"3613552","Central Islip","Suffolk",37,879,1707,796,2218,1718,1954,298,561,10,178,1112,2634,1321,782,164,1060,903,635,238,146,13375,16905,16633,16441,12711,9783,0.9,28.5,47.3,23.3,985,9.7,6037,59.4,3146,30.9,188,1234,551,207,124,405,121,74,479,10,63,722,817,246,339,736,588,456,2244,171,237900,213200,298700,260800,374500,320100,162900,196600,231400,22.6,25.9,3.2,45.9,0.1,39598,68573,1612,7309,2805,71.9,27.7,31846,-5098,9183,-651,3.45,-0.27,70.7,-6.5,4.11,-0.01,25.4,7.3,669,1345,1642,1798,892,747,1371,1483,1771,1811,NA,NA,NA,NA,NA,NA,NA,176,0,46,0,222,65.7,34.3,80.2,67.6,NA,NA,NA,NA,NA,"1d48337.75843107837!2d-73.22778508254349!3d40.781597949189795!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x89e831376933bb87%3A0xc912cdf96c76c378!2sCentral%20Islip%2C%20NY!5e0!3m2!1sen!2sus!4v1599082780815!5m2!1sen!2sus"
"3613618","Centre Island","Nassau",21,6,23,17,4,25,40,19,106,0,0,15,47,63,44,0,0,6,2,5,2,7786,10899,11766,8916,3510,3579,1.1,12.5,53.8,32.6,77,29.5,169,64.8,15,5.7,0,0,2,0,0,0,0,0,2,0,0,10,13,0,0,6,8,3,89,28,1019800,1002200,1078800,1658300,1078800,2000001,682600,1072700,1458200,86.7,0.4,7.6,4.2,0,54250,155278,-666666666,257,4,98.4,1.6,472,87,184,27,2.57,0.12,73.4,-4.3,2.9,0.11,20.7,0.3,NA,NA,NA,NA,2159,NA,2159,NA,2159,NA,0,0,0,0,0,0,0,0,0,0,0,0,91.8,8.2,83.5,50,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","1d24125.064210747303!2d-73.53842792576046!3d40.90186411294536!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x89c29cdb65ad91e5%3A0xac213edd881921bc!2sCentre%20Island%2C%20NY%2011771!5e0!3m2!1sen!2sus!4v1599082813801!5m2!1sen!2sus"
"3617530","Commack","Suffolk",61,186,873,860,903,5292,3741,288,294,0,80,466,4890,4308,1326,66,521,111,120,77,13,13375,16905,16633,16441,12711,9783,0,19.1,50.5,30.3,520,4.2,11070,88.6,908,7.3,0,389,81,20,16,126,32,25,121,42,22,942,700,239,409,578,497,574,6214,1139,439400,415800,510600,481700,654500,624800,613600,738000,887900,85.7,1.5,4.7,6.2,0,42870,131616,1786,11741,752,93.9,6,36936,1179,11978,335,3.04,0.02,81.6,-1,3.42,0.03,15.9,0.6,1370,1626,2042,2468,1199,1340,1756,1706,2159,2087,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,92.4,7.6,64.5,78.5,NA,NA,NA,NA,NA,"1d96587.30736192517!2d-73.35000963453331!3d40.84216518817514!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x89e82fe33a2c4499%3A0x76feb40ebb9ec954!2sCommack%2C%20NY!5e0!3m2!1sen!2sus!4v1599082827687!5m2!1sen!2sus"
"3618146","Copiague","Suffolk",77,321,232,448,964,1838,2434,750,561,54,308,880,2147,1600,625,33,439,538,336,18,38,13375,16905,16633,16441,12711,9783,0.7,26.1,48.9,24.4,609,8,5614,73.6,1402,18.4,54,337,136,73,144,208,160,72,191,14,53,922,622,137,303,554,346,488,2103,327,295900,251200,360900,310700,427400,374800,192800,225900,267100,49.6,6.9,1.1,39.8,0.3,55769,79332,1676,6267,1329,82.2,17.5,23716,1561,7016,-432,3.37,0.4,72.6,-0.2,3.89,0.44,22.8,-1.2,NA,1586,1677,1653,1106,1165,1333,1497,1872,1800,NA,NA,NA,NA,NA,NA,NA,0,89,0,0,89,80,20,85.1,55.8,NA,NA,NA,NA,NA,"1d48416.75272909115!2d-73.42597888317977!3d40.67293235841819!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x89e9d380742b097b%3A0x247e6f327f2dee5b!2sCopiague%2C%20NY!5e0!3m2!1sen!2sus!4v1599082842072!5m2!1sen!2sus"
"3618157","Coram","Suffolk",389,1910,2789,2635,5167,1985,420,277,408,1,729,2027,3648,2946,660,255,1603,1986,640,166,24,13375,16905,16633,16441,12711,9783,0.8,26.3,46.6,26.3,1295,8.1,10011,62.6,4674,29.2,172,990,582,249,191,783,567,358,900,69,107,1324,878,343,711,768,830,745,3950,741,259600,249100,340900,312300,406900,375800,196300,230500,272800,64.1,11.3,4.9,18.3,0,64792,83279,1969,9946,6000,62.2,37.6,39977,42,14685,11,2.71,0.01,62.8,-5.8,3.51,0.25,31.5,6.6,712,1404,2196,2176,1221,1275,1641,1710,1972,2149,NA,NA,NA,NA,NA,NA,NA,98,77,75,0,250,68.2,31.8,78,58.4,NA,NA,NA,NA,NA,"1d48266.47616136622!2d-73.04080533196904!3d40.87945010069594!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x89e846afce611597%3A0x12f0fcd255f55025!2sCoram%2C%20NY!5e0!3m2!1sen!2sus!4v1599082852263!5m2!1sen!2sus"
"3618597","Cove Neck","Nassau",0,8,14,10,1,19,17,6,58,0,0,9,6,25,38,0,2,11,3,5,2,7786,10899,11766,8916,3510,3579,0,15.8,37.6,46.5,32,24.1,78,58.6,23,17.3,0,7,0,0,0,0,2,2,2,0,0,4,2,0,0,5,0,5,51,5,1078800,1093800,1078800,1875000,1078800,2000001,1198800,1458200,1458200,90.9,0,3.9,5.1,0,99375,156875,3501,129,4,97,3,254,38,101,17,2.51,-0.06,74.3,8.8,3.01,-0.12,23.8,-3.6,NA,NA,3501,NA,1066,NA,1282,3036,1517,3268,0,0,0,0,0,0,0,0,0,0,0,0,77.2,22.8,61.2,69.2,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","1, 2, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","1d24131.966723857113!2d-73.51717592578801!3d40.88293702235234!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x89c282cd52d67a03%3A0x3cc8c5962d805620!2sCove%20Neck%2C%20NY%2011771!5e0!3m2!1sen!2sus!4v1599082868095!5m2!1sen!2sus"
"3619972","Deer Park","Suffolk",12,264,308,517,1329,3007,2718,524,406,0,45,755,3396,2236,749,59,543,273,404,110,24,13375,16905,16633,16441,12711,9783,0.2,24.7,48,27.1,491,5.4,7181,79,1413,15.6,25,446,217,133,87,133,116,29,210,0,29,864,516,169,417,555,518,570,3330,416,338900,315500,386800,359400,439600,409800,222200,252000,288400,59,12.9,8.4,17,0,45262,91442,1567,7887,1136,86.8,12.5,27273,-209,8594,-828,3.16,0.25,73.9,0.7,3.72,0.27,21.4,-1.3,NA,1267,1609,1943,1063,1087,1411,1333,1890,1729,NA,NA,NA,NA,NA,NA,NA,0,207,0,0,207,83.6,16.4,73.7,64.6,NA,NA,NA,NA,NA,"1d48351.6417341452!2d-73.35967978265526!3d40.76251721838076!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x89e82c34d2927743%3A0xd0ceb2e47226c7e0!2sDeer%20Park%2C%20NY!5e0!3m2!1sen!2sus!4v1599082885623!5m2!1sen!2sus"
"3620379","Dering Harbor","Suffolk",0,8,3,9,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,13375,16905,16633,16441,12711,9783,NA,NA,NA,NA,38,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-719206700,-666666666,-719206700,-666666666,-719206700,-666666666,1458200,1458200,1458200,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,38,0,100,0,0,-6,0,-4,-666666666,-666666667.5,-666666666,-666666716,-666666666,-666666668,-666666666,-666666716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-2666666664,-1333333332,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","1d12027.530285771536!2d-72.35089935899245!3d41.09341229006535!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x89e898add7c8b16b%3A0x92641ce666398f9d!2sDering%20Harbor%2C%20NY%2011965!5e0!3m2!1sen!2sus!4v1599082898479!5m2!1sen!2sus"
